cctv_id,latitude,longitude,district,area_name,road_name,camera_status,coverage_radius,installation_date,owner
V04559,28.695551,77.25819,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,50,2021-11-18,Private
V04560,28.525273,77.204571,South Delhi,Saket,Press Enclave Marg,Active,15,2022-02-07,Government
V04561,28.537644,77.222593,South Delhi,Saket,Press Enclave Marg,Active,30,2023-02-11,Private
V04562,28.701864,77.280354,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,30,2024-01-10,Government
V04563,28.557003,77.235468,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,15,2024-03-17,Private
V04564,28.846307,77.089545,Outer Delhi,Narela,Narela Road,Active,30,2024-07-01,Private
V04565,28.547521,77.202081,South Delhi,Hauz Khas,Sri Aurobindo Marg,Active,75,2024-08-02,Private
V04566,28.52601,77.201992,South Delhi,Saket,Saket District Centre Road,Active,75,2022-08-05,Government
V04567,28.548439,77.199433,South Delhi,Hauz Khas,August Kranti Marg,Active,75,2023-06-23,Government
V04568,28.716005,77.107807,Outer Delhi,Rohini,Outer Ring Road,Active,75,2023-08-10,Government
V04569,28.728711,77.126477,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,100,2021-03-12,Government
V04570,28.532286,77.211519,South Delhi,Saket,Press Enclave Marg,Active,100,2023-01-24,Private
V04571,28.531695,77.189621,South Delhi,Hauz Khas,Sri Aurobindo Marg,Active,100,2022-11-26,Private
V04572,28.711237,77.268337,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,15,2023-02-17,Government
V04573,28.570766,77.245075,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,50,2022-04-06,Government
V04574,28.670831,77.282053,North-East Delhi,Seelampur,Gautam Puri Road,Active,50,2024-01-15,Private
V04575,28.716307,77.263156,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,50,2024-08-01,Government
V04576,28.520969,77.205412,South Delhi,Saket,Saket District Centre Road,Active,75,2023-12-27,Private
V04577,28.715463,77.108954,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,15,2022-08-18,Government
V04578,28.725054,77.110012,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,75,2021-07-22,Private
V04579,28.85,77.09901,Outer Delhi,Narela,Bawana Road,Active,30,2022-01-11,Government
V04580,28.714762,77.277866,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,15,2023-09-05,Private
V04581,28.845503,77.095858,Outer Delhi,Narela,Narela Road,Active,75,2022-08-27,Private
V04582,28.804293,77.03187,Outer Delhi,Bawana,Auchandi Road,Active,75,2021-10-04,Government
V04583,28.741047,77.109439,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,75,2024-12-04,Government
V04584,28.538405,77.198407,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Active,50,2022-12-19,Government
V04585,28.736202,77.121051,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,50,2025-01-17,Government
V04586,28.797518,77.028832,Outer Delhi,Bawana,Bawana Road,Active,100,2022-06-10,Private
V04587,28.798555,77.027346,Outer Delhi,Bawana,Kanjhawala Road,Active,30,2021-10-04,Government
V04588,28.79216,77.037061,Outer Delhi,Bawana,Kanjhawala Road,Inactive,50,2023-01-31,Private
V04589,28.668804,77.278762,North-East Delhi,Seelampur,Gautam Puri Road,Active,100,2021-06-30,Private
V04590,28.665773,77.271351,North-East Delhi,Seelampur,Seelampur Main Road,Active,100,2021-03-05,Private
V04591,28.690253,77.269233,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,75,2021-10-14,Government
V04592,28.552497,77.243205,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,50,2021-10-29,Government
V04593,28.666195,77.291273,North-East Delhi,Shahdara,Loni Road,Active,30,2025-02-02,Government
V04594,28.672951,77.286464,North-East Delhi,Shahdara,Grand Trunk Road,Active,50,2023-03-04,Private
V04595,28.545164,77.213398,South Delhi,Hauz Khas,Sri Aurobindo Marg,Active,15,2021-11-23,Government
V04596,28.718527,77.114534,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,50,2024-12-24,Private
V04597,28.712776,77.251771,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,100,2024-04-29,Government
V04598,28.802909,77.036144,Outer Delhi,Bawana,Kanjhawala Road,Active,30,2024-03-27,Government
V04599,28.788577,77.031555,Outer Delhi,Bawana,Auchandi Road,Active,15,2024-07-24,Government
V04600,28.52439,77.203618,South Delhi,Saket,Mandir Marg,Active,50,2023-01-19,Government
V04601,28.72651,77.112713,Outer Delhi,Rohini,Outer Ring Road,Active,30,2021-01-16,Government
V04602,28.579387,77.259604,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,30,2023-03-14,Private
V04603,28.664166,77.288863,North-East Delhi,Shahdara,Chhajjupur Road,Active,100,2024-03-11,Government
V04604,28.705152,77.279752,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,75,2024-07-03,Private
V04605,28.672522,77.27983,North-East Delhi,Shahdara,Grand Trunk Road,Active,15,2024-02-09,Government
V04606,28.663569,77.278585,North-East Delhi,Seelampur,Seelampur Main Road,Active,15,2021-03-10,Government
V04607,28.78763,77.037837,Outer Delhi,Bawana,Bawana Road,Active,50,2022-07-11,Private
V04608,28.66,77.273032,North-East Delhi,Seelampur,Gautam Puri Road,Active,75,2021-07-11,Private
V04609,28.794969,77.03842,Outer Delhi,Bawana,Auchandi Road,Active,30,2024-07-20,Private
V04610,28.825638,77.081181,Outer Delhi,Narela,Lampur Road,Active,15,2022-05-05,Government
V04611,28.8385,77.100794,Outer Delhi,Narela,Bawana Road,Active,50,2022-10-25,Government
V04612,28.67096,77.299032,North-East Delhi,Shahdara,Grand Trunk Road,Active,30,2023-04-11,Private
V04613,28.702704,77.258988,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,15,2025-01-25,Government
V04614,28.842679,77.093474,Outer Delhi,Narela,Narela Road,Inactive,100,2023-11-26,Government
V04615,28.802383,77.033558,Outer Delhi,Bawana,Bawana Road,Inactive,15,2024-01-15,Government
V04616,28.85,77.10101,Outer Delhi,Narela,Bawana Road,Active,30,2024-06-06,Government
V04617,28.671454,77.287451,North-East Delhi,Shahdara,Chhajjupur Road,Active,50,2022-06-02,Private
V04618,28.566238,77.253113,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,100,2024-01-23,Private
V04619,28.829875,77.093479,Outer Delhi,Narela,Bawana Road,Active,75,2021-02-06,Government
V04620,28.695596,77.279349,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,15,2022-01-31,Private
V04621,28.522254,77.20248,South Delhi,Saket,Saket District Centre Road,Active,100,2024-01-18,Government
V04622,28.572685,77.250526,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,100,2024-03-11,Private
V04623,28.695916,77.268026,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,50,2023-02-07,Government
V04624,28.703602,77.262653,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,30,2022-12-01,Government
V04625,28.715942,77.256779,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,15,2021-11-07,Private
V04626,28.529452,77.204156,South Delhi,Hauz Khas,Sri Aurobindo Marg,Active,30,2025-01-31,Government
V04627,28.558856,77.238992,South Delhi,Lajpat Nagar,Ring Road,Active,15,2021-08-15,Private
V04628,28.515718,77.209589,South Delhi,Saket,Press Enclave Marg,Active,15,2023-02-18,Government
V04629,28.663575,77.26891,North-East Delhi,Seelampur,Seelampur Main Road,Active,50,2024-12-11,Private
V04630,28.83148,77.091662,Outer Delhi,Narela,Lampur Road,Active,30,2023-09-07,Government
V04631,28.520157,77.213072,South Delhi,Saket,Mandir Marg,Inactive,50,2022-02-25,Government
V04632,28.747088,77.120386,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,100,2024-01-06,Private
V04633,28.563325,77.234711,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,50,2023-03-23,Government
V04634,28.56518,77.238256,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,50,2023-11-08,Government
V04635,28.671749,77.279519,North-East Delhi,Shahdara,Grand Trunk Road,Active,100,2023-01-23,Government
V04636,28.66,77.258291,North-East Delhi,Seelampur,Pushta Road,Active,15,2024-12-03,Government
V04637,28.559972,77.208968,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Active,100,2022-12-22,Government
V04638,28.582587,77.243161,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,30,2023-09-20,Government
V04639,28.672564,77.274173,North-East Delhi,Seelampur,Pushta Road,Active,50,2021-09-18,Private
V04640,28.709791,77.282255,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,100,2021-04-10,Government
V04641,28.841282,77.091876,Outer Delhi,Narela,Bawana Road,Active,100,2022-11-05,Government
V04642,28.69006,77.280198,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,75,2022-04-11,Government
V04643,28.800674,77.031185,Outer Delhi,Bawana,Bawana Road,Active,100,2022-05-19,Private
V04644,28.825347,77.093499,Outer Delhi,Narela,Narela Road,Active,50,2023-08-21,Government
V04645,28.842071,77.089313,Outer Delhi,Narela,Narela Road,Active,30,2024-03-12,Private
V04646,28.510734,77.202359,South Delhi,Saket,Press Enclave Marg,Active,50,2025-01-30,Government
V04647,28.788357,77.022568,Outer Delhi,Bawana,Bawana Road,Active,75,2023-10-15,Government
V04648,28.662264,77.281625,North-East Delhi,Shahdara,Loni Road,Inactive,75,2021-07-04,Government
V04649,28.814923,77.02869,Outer Delhi,Bawana,Auchandi Road,Active,100,2023-07-27,Private
V04650,28.85,77.103564,Outer Delhi,Narela,Lampur Road,Active,30,2025-01-07,Government
V04651,28.723039,77.118524,Outer Delhi,Rohini,Outer Ring Road,Active,75,2021-05-04,Government
V04652,28.668784,77.286881,North-East Delhi,Shahdara,Chhajjupur Road,Active,15,2022-12-11,Government
V04653,28.567611,77.234563,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,30,2022-08-12,Government
V04654,28.670933,77.258725,North-East Delhi,Seelampur,Pushta Road,Active,50,2023-04-01,Private
V04655,28.585966,77.231171,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,75,2021-03-26,Private
V04656,28.847618,77.089452,Outer Delhi,Narela,Narela Road,Active,30,2023-05-03,Private
V04657,28.692754,77.284521,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,50,2024-12-10,Government
V04658,28.564502,77.254304,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,100,2024-01-25,Government
V04659,28.706477,77.273003,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,50,2021-04-27,Government
V04660,28.79213,77.036605,Outer Delhi,Bawana,Bawana Road,Active,50,2023-02-01,Government
V04661,28.66,77.278877,North-East Delhi,Shahdara,Grand Trunk Road,Active,75,2021-01-11,Private
V04662,28.85,77.104119,Outer Delhi,Narela,Narela Road,Active,30,2023-12-30,Government
V04663,28.843275,77.094593,Outer Delhi,Narela,Bawana Road,Inactive,75,2024-09-27,Government
V04664,28.554958,77.237354,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,30,2023-04-24,Government
V04665,28.848141,77.103384,Outer Delhi,Narela,Narela Road,Active,30,2024-09-22,Private
V04666,28.686279,77.279117,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,100,2024-05-02,Private
V04667,28.543085,77.19692,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Inactive,100,2021-03-27,Government
V04668,28.845196,77.111178,Outer Delhi,Narela,Narela Road,Active,50,2023-01-07,Private
V04669,28.85,77.097818,Outer Delhi,Narela,Bawana Road,Active,15,2024-12-20,Government
V04670,28.664718,77.270735,North-East Delhi,Seelampur,Seelampur Main Road,Active,50,2024-11-15,Private
V04671,28.844108,77.095267,Outer Delhi,Narela,Bawana Road,Active,15,2023-07-03,Government
V04672,28.536079,77.197154,South Delhi,Saket,Mandir Marg,Active,75,2022-09-13,Private
V04673,28.846799,77.097989,Outer Delhi,Narela,Bawana Road,Active,50,2021-09-13,Private
V04674,28.718153,77.11477,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,30,2023-09-26,Private
V04675,28.85,77.089873,Outer Delhi,Narela,Lampur Road,Active,30,2022-12-26,Private
V04676,28.66,77.259367,North-East Delhi,Seelampur,Gautam Puri Road,Active,50,2024-11-30,Private
V04677,28.834882,77.083456,Outer Delhi,Narela,Lampur Road,Active,50,2021-12-12,Government
V04678,28.83868,77.083015,Outer Delhi,Narela,Lampur Road,Active,30,2021-11-19,Government
V04679,28.848025,77.084736,Outer Delhi,Narela,Narela Road,Active,30,2023-04-01,Private
V04680,28.581709,77.238607,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,100,2023-08-22,Government
V04681,28.694356,77.272344,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,50,2021-02-01,Government
V04682,28.564945,77.224476,South Delhi,Lajpat Nagar,Ring Road,Active,30,2021-05-12,Private
V04683,28.714453,77.260902,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,30,2021-09-05,Private
V04684,28.794697,77.029033,Outer Delhi,Bawana,Bawana Road,Active,75,2021-05-02,Government
V04685,28.53739,77.212836,South Delhi,Hauz Khas,August Kranti Marg,Active,15,2024-04-03,Private
V04686,28.688135,77.274786,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Inactive,100,2022-07-29,Private
V04687,28.683988,77.291344,North-East Delhi,Shahdara,Chhajjupur Road,Active,30,2024-11-24,Private
V04688,28.837548,77.102201,Outer Delhi,Narela,Narela Road,Active,100,2023-03-31,Private
V04689,28.704384,77.279759,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,100,2022-03-07,Government
V04690,28.573319,77.24962,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,15,2022-06-17,Government
V04691,28.711204,77.109379,Outer Delhi,Rohini,Outer Ring Road,Active,100,2022-03-24,Government
V04692,28.569256,77.247055,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,100,2023-11-06,Government
V04693,28.52358,77.216666,South Delhi,Saket,Saket District Centre Road,Active,75,2023-02-05,Government
V04694,28.849735,77.106564,Outer Delhi,Narela,Bawana Road,Inactive,100,2022-06-01,Private
V04695,28.705461,77.270164,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Inactive,15,2023-03-26,Government
V04696,28.676836,77.285461,North-East Delhi,Shahdara,Loni Road,Active,50,2021-01-14,Government
V04697,28.663949,77.262616,North-East Delhi,Seelampur,Pushta Road,Active,50,2022-12-12,Private
V04698,28.686009,77.28415,North-East Delhi,Shahdara,Chhajjupur Road,Active,50,2021-03-04,Private
V04699,28.799128,77.02085,Outer Delhi,Bawana,Kanjhawala Road,Active,15,2024-10-10,Government
V04700,28.559228,77.249291,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Inactive,15,2024-02-25,Government
V04701,28.791751,77.024734,Outer Delhi,Bawana,Auchandi Road,Active,75,2024-10-31,Private
V04702,28.525657,77.196656,South Delhi,Saket,Press Enclave Marg,Active,100,2023-01-01,Government
V04703,28.539544,77.195437,South Delhi,Hauz Khas,Sri Aurobindo Marg,Active,75,2022-07-31,Government
V04704,28.572108,77.247972,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,50,2023-04-18,Government
V04705,28.722861,77.119539,Outer Delhi,Rohini,Outer Ring Road,Active,15,2024-10-04,Private
V04706,28.795103,77.032892,Outer Delhi,Bawana,Kanjhawala Road,Active,75,2024-04-02,Government
V04707,28.791056,77.016294,Outer Delhi,Bawana,Kanjhawala Road,Active,75,2021-04-06,Private
V04708,28.66,77.289993,North-East Delhi,Shahdara,Grand Trunk Road,Active,50,2024-09-14,Private
V04709,28.835373,77.0735,Outer Delhi,Narela,Bawana Road,Active,50,2024-02-11,Government
V04710,28.729894,77.108304,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,30,2021-04-28,Private
V04711,28.790363,77.023107,Outer Delhi,Bawana,Bawana Road,Active,30,2023-01-08,Government
V04712,28.66,77.273527,North-East Delhi,Seelampur,Pushta Road,Active,75,2022-11-01,Government
V04713,28.66243,77.286576,North-East Delhi,Shahdara,Loni Road,Active,15,2024-01-02,Government
V04714,28.806084,77.032094,Outer Delhi,Bawana,Bawana Road,Active,50,2025-01-12,Government
V04715,28.531133,77.213819,South Delhi,Saket,Saket District Centre Road,Active,15,2021-09-27,Government
V04716,28.580278,77.237383,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,100,2024-12-28,Government
V04717,28.542797,77.195401,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Active,15,2022-04-26,Private
V04718,28.558209,77.245979,South Delhi,Lajpat Nagar,Ring Road,Active,30,2023-04-08,Government
V04719,28.720871,77.114204,Outer Delhi,Rohini,Outer Ring Road,Active,75,2023-02-07,Government
V04720,28.538208,77.203068,South Delhi,Hauz Khas,August Kranti Marg,Active,75,2022-06-12,Private
V04721,28.513151,77.206032,South Delhi,Saket,Saket District Centre Road,Active,75,2022-06-26,Private
V04722,28.66,77.266824,North-East Delhi,Seelampur,Seelampur Main Road,Active,15,2024-01-13,Government
V04723,28.833748,77.093398,Outer Delhi,Narela,Bawana Road,Active,15,2023-04-24,Private
V04724,28.514096,77.217854,South Delhi,Saket,Press Enclave Marg,Active,30,2025-02-02,Government
V04725,28.516618,77.228244,South Delhi,Saket,Press Enclave Marg,Active,50,2021-03-13,Private
V04726,28.723195,77.113546,Outer Delhi,Rohini,Outer Ring Road,Active,15,2023-02-03,Government
V04727,28.574054,77.242705,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,50,2021-01-30,Private
V04728,28.847497,77.089493,Outer Delhi,Narela,Bawana Road,Active,75,2023-01-13,Private
V04729,28.568074,77.242539,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,100,2023-10-12,Government
V04730,28.802955,77.035105,Outer Delhi,Bawana,Auchandi Road,Active,100,2024-05-30,Government
V04731,28.532252,77.204011,South Delhi,Saket,Press Enclave Marg,Active,15,2021-05-18,Government
V04732,28.731305,77.113496,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,30,2021-05-09,Private
V04733,28.669883,77.289182,North-East Delhi,Shahdara,Loni Road,Active,50,2022-10-24,Government
V04734,28.796993,77.038033,Outer Delhi,Bawana,Kanjhawala Road,Active,75,2021-08-06,Government
V04735,28.80138,77.027486,Outer Delhi,Bawana,Kanjhawala Road,Active,50,2024-11-21,Government
V04736,28.837213,77.078929,Outer Delhi,Narela,Lampur Road,Inactive,100,2024-11-04,Private
V04737,28.563161,77.244966,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Inactive,100,2023-04-13,Government
V04738,28.70193,77.274648,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,100,2023-07-16,Government
V04739,28.698074,77.275288,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,50,2021-06-27,Government
V04740,28.546897,77.20399,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Active,100,2021-11-24,Government
V04741,28.537078,77.201562,South Delhi,Saket,Saket District Centre Road,Active,15,2023-09-11,Private
V04742,28.679521,77.291272,North-East Delhi,Shahdara,Loni Road,Active,100,2023-11-07,Private
V04743,28.544211,77.190875,South Delhi,Hauz Khas,Sri Aurobindo Marg,Inactive,50,2021-08-10,Private
V04744,28.512067,77.215323,South Delhi,Saket,Press Enclave Marg,Active,75,2024-02-20,Government
V04745,28.666282,77.285408,North-East Delhi,Shahdara,Loni Road,Active,75,2024-09-17,Government
V04746,28.66231,77.257179,North-East Delhi,Seelampur,Pushta Road,Active,100,2021-01-24,Private
V04747,28.563569,77.232887,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,75,2024-09-19,Government
V04748,28.536688,77.201888,South Delhi,Hauz Khas,Sri Aurobindo Marg,Active,50,2023-03-27,Government
V04749,28.548477,77.210855,South Delhi,Hauz Khas,August Kranti Marg,Active,75,2024-03-03,Private
V04750,28.695524,77.284875,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,15,2022-11-10,Government
V04751,28.73025,77.11492,Outer Delhi,Rohini,Outer Ring Road,Inactive,75,2021-07-22,Government
V04752,28.807998,77.025772,Outer Delhi,Bawana,Kanjhawala Road,Active,100,2024-02-05,Government
V04753,28.798481,77.030275,Outer Delhi,Bawana,Auchandi Road,Active,50,2023-07-20,Private
V04754,28.703146,77.272623,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,50,2021-03-24,Government
V04755,28.677442,77.297609,North-East Delhi,Shahdara,Loni Road,Active,50,2021-12-03,Private
V04756,28.669766,77.274052,North-East Delhi,Shahdara,Grand Trunk Road,Active,15,2022-05-15,Government
V04757,28.570345,77.24868,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,75,2021-10-02,Government
