light_id,latitude,longitude,district,area_name,road_name,light_status,brightness_level,installation_date,last_maintenance
L08999,28.513324,77.206284,South Delhi,Saket,Press Enclave Marg,Working,80,2021-10-28,2026-04-22
L09000,28.534824,77.200009,South Delhi,Saket,Saket District Centre Road,Working,96,2022-05-07,2026-06-08
L09001,28.730366,77.105455,Outer Delhi,Rohini,Outer Ring Road,Working,71,2022-12-30,2026-01-24
L09002,28.558852,77.254746,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Faulty,23,2024-03-13,2026-05-13
L09003,28.670101,77.296307,North-East Delhi,Shahdara,Chhajjupur Road,Working,89,2023-09-29,2026-05-09
L09004,28.783228,77.023155,Outer Delhi,Bawana,Bawana Road,Working,92,2023-10-24,2026-01-29
L09005,28.572652,77.233588,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,77,2023-08-27,2026-06-09
L09006,28.521463,77.215209,South Delhi,Saket,Mandir Marg,Working,86,2023-03-27,2026-06-12
L09007,28.682141,77.260783,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,90,2022-12-31,2026-03-25
L09008,28.664166,77.279085,North-East Delhi,Seelampur,Pushta Road,Working,82,2021-07-27,2026-05-10
L09009,28.663418,77.267464,North-East Delhi,Seelampur,Seelampur Main Road,Working,78,2020-08-27,2026-03-09
L09010,28.71827,77.112298,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,71,2020-11-17,2026-01-28
L09011,28.562352,77.235203,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,82,2022-06-18,2026-03-29
L09012,28.557566,77.254773,South Delhi,Lajpat Nagar,Ring Road,Working,97,2021-03-22,2026-01-16
L09013,28.799153,77.034945,Outer Delhi,Bawana,Kanjhawala Road,Working,75,2024-08-30,2026-01-28
L09014,28.561859,77.248399,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,82,2022-03-09,2026-01-17
L09015,28.839807,77.085851,Outer Delhi,Narela,Lampur Road,Working,72,2023-09-18,2026-04-16
L09016,28.559477,77.239247,South Delhi,Lajpat Nagar,Ring Road,Working,97,2021-01-21,2026-04-21
L09017,28.519483,77.209007,South Delhi,Saket,Press Enclave Marg,Working,80,2022-06-11,2026-05-18
L09018,28.669753,77.293423,North-East Delhi,Shahdara,Chhajjupur Road,Working,85,2022-04-26,2026-02-17
L09019,28.661386,77.266635,North-East Delhi,Seelampur,Seelampur Main Road,Working,77,2024-06-03,2026-06-20
L09020,28.574468,77.249647,South Delhi,Lajpat Nagar,Ring Road,Working,88,2023-08-06,2026-01-27
L09021,28.683644,77.275075,North-East Delhi,Yamuna Vihar,Wazirabad Road,Working,99,2020-05-13,2026-01-22
L09022,28.543347,77.208032,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,73,2021-01-04,2026-04-05
L09023,28.683182,77.284175,North-East Delhi,Shahdara,Loni Road,Working,76,2023-03-27,2026-03-01
L09024,28.680226,77.297985,North-East Delhi,Shahdara,Chhajjupur Road,Working,82,2024-10-30,2026-05-19
L09025,28.800256,77.034205,Outer Delhi,Bawana,Bawana Road,Working,82,2020-01-16,2026-04-03
L09026,28.570859,77.241595,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,93,2022-09-29,2026-04-21
L09027,28.787877,77.034684,Outer Delhi,Bawana,Auchandi Road,Working,73,2024-11-12,2026-04-10
L09028,28.684346,77.296834,North-East Delhi,Shahdara,Grand Trunk Road,Faulty,22,2020-07-01,2026-01-24
L09029,28.800176,77.032037,Outer Delhi,Bawana,Kanjhawala Road,Working,75,2022-08-01,2026-05-28
L09030,28.667739,77.272448,North-East Delhi,Seelampur,Pushta Road,Working,96,2022-06-05,2026-05-03
L09031,28.558029,77.236078,South Delhi,Lajpat Nagar,Ring Road,Working,90,2021-08-06,2026-07-08
L09032,28.833377,77.091934,Outer Delhi,Narela,Narela Road,Working,86,2021-10-30,2026-03-27
L09033,28.532075,77.209436,South Delhi,Hauz Khas,August Kranti Marg,Working,76,2022-06-20,2026-05-15
L09034,28.785702,77.024553,Outer Delhi,Bawana,Auchandi Road,Working,70,2021-01-28,2026-04-20
L09035,28.695551,77.260802,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,79,2021-05-22,2026-04-11
L09036,28.807125,77.028698,Outer Delhi,Bawana,Auchandi Road,Working,87,2023-09-21,2026-05-06
L09037,28.552815,77.21467,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,92,2020-07-04,2026-06-26
L09038,28.531047,77.20501,South Delhi,Hauz Khas,August Kranti Marg,Working,75,2021-10-10,2026-01-17
L09039,28.570156,77.248426,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,78,2022-06-16,2026-01-23
L09040,28.544047,77.208158,South Delhi,Hauz Khas,Sri Aurobindo Marg,Working,88,2022-09-10,2026-04-23
L09041,28.680129,77.279609,North-East Delhi,Shahdara,Grand Trunk Road,Working,99,2023-08-29,2026-05-14
L09042,28.547257,77.195507,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,85,2023-09-12,2026-05-23
L09043,28.551023,77.193593,South Delhi,Hauz Khas,August Kranti Marg,Working,81,2022-05-08,2026-02-17
L09044,28.742014,77.106467,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Working,100,2023-06-21,2026-03-28
L09045,28.528476,77.203334,South Delhi,Saket,Saket District Centre Road,Working,93,2020-05-14,2026-06-20
L09046,28.676001,77.285687,North-East Delhi,Shahdara,Loni Road,Working,71,2021-07-01,2026-07-09
L09047,28.669363,77.263707,North-East Delhi,Seelampur,Seelampur Main Road,Working,73,2024-03-11,2026-02-21
L09048,28.793528,77.029205,Outer Delhi,Bawana,Bawana Road,Working,77,2020-08-18,2026-06-25
L09049,28.839389,77.089882,Outer Delhi,Narela,Lampur Road,Working,94,2024-10-21,2026-03-23
L09050,28.787906,77.016765,Outer Delhi,Bawana,Bawana Road,Working,83,2022-05-28,2026-06-04
L09051,28.799022,77.036912,Outer Delhi,Bawana,Bawana Road,Working,95,2024-10-28,2026-07-09
L09052,28.677209,77.296577,North-East Delhi,Shahdara,Grand Trunk Road,Working,94,2024-09-05,2026-06-09
L09053,28.665398,77.268518,North-East Delhi,Seelampur,Pushta Road,Working,86,2020-06-06,2026-03-03
L09054,28.728804,77.116063,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Working,79,2020-12-04,2026-04-04
L09055,28.727715,77.104727,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,88,2021-11-05,2026-02-08
L09056,28.661961,77.280746,North-East Delhi,Shahdara,Grand Trunk Road,Working,84,2023-02-28,2026-01-14
L09057,28.792528,77.0286,Outer Delhi,Bawana,Kanjhawala Road,Working,73,2020-10-05,2026-04-02
L09058,28.797924,77.048512,Outer Delhi,Bawana,Kanjhawala Road,Working,78,2020-08-30,2026-02-20
L09059,28.66,77.286999,North-East Delhi,Seelampur,Seelampur Main Road,Working,91,2021-05-08,2026-03-04
L09060,28.673871,77.283728,North-East Delhi,Shahdara,Loni Road,Working,99,2021-03-27,2026-02-24
L09061,28.533779,77.203625,South Delhi,Hauz Khas,Sri Aurobindo Marg,Working,93,2022-04-16,2026-01-24
L09062,28.83858,77.096394,Outer Delhi,Narela,Narela Road,Faulty,14,2022-05-03,2026-06-07
L09063,28.719093,77.109251,Outer Delhi,Rohini,Outer Ring Road,Working,80,2020-04-15,2026-04-03
L09064,28.668895,77.292518,North-East Delhi,Shahdara,Grand Trunk Road,Working,94,2020-07-03,2026-03-11
L09065,28.801742,77.03155,Outer Delhi,Bawana,Kanjhawala Road,Faulty,26,2023-06-20,2026-03-31
L09066,28.544104,77.201108,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,91,2021-06-12,2026-02-18
L09067,28.844446,77.098705,Outer Delhi,Narela,Narela Road,Working,78,2021-11-11,2026-06-06
L09068,28.66,77.266167,North-East Delhi,Seelampur,Gautam Puri Road,Working,91,2024-04-09,2026-03-25
L09069,28.804179,77.024081,Outer Delhi,Bawana,Kanjhawala Road,Working,73,2022-06-03,2026-01-30
L09070,28.836077,77.097463,Outer Delhi,Narela,Lampur Road,Working,76,2024-06-13,2026-03-18
L09071,28.835074,77.087196,Outer Delhi,Narela,Lampur Road,Working,99,2024-09-26,2026-02-18
L09072,28.686828,77.264035,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,83,2021-12-27,2026-03-11
L09073,28.66,77.266745,North-East Delhi,Seelampur,Seelampur Main Road,Working,95,2022-01-13,2026-03-11
L09074,28.534808,77.206272,South Delhi,Saket,Press Enclave Marg,Faulty,28,2023-03-26,2026-01-30
L09075,28.72372,77.119854,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,96,2023-04-15,2026-04-07
L09076,28.723122,77.109381,Outer Delhi,Rohini,Outer Ring Road,Working,89,2023-01-26,2026-07-01
L09077,28.84026,77.085556,Outer Delhi,Narela,Bawana Road,Working,93,2024-02-08,2026-03-22
L09078,28.711086,77.129302,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,89,2021-05-29,2026-06-26
L09079,28.56382,77.243852,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,84,2021-04-07,2026-06-16
L09080,28.546611,77.200628,South Delhi,Hauz Khas,August Kranti Marg,Working,93,2024-05-17,2026-05-28
L09081,28.728539,77.106124,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,72,2022-01-16,2026-05-25
L09082,28.570507,77.235618,South Delhi,Lajpat Nagar,Ring Road,Working,85,2020-11-12,2026-05-24
L09083,28.527951,77.203562,South Delhi,Saket,Press Enclave Marg,Working,72,2020-10-03,2026-02-12
L09084,28.849346,77.089047,Outer Delhi,Narela,Lampur Road,Working,87,2021-11-20,2026-04-05
L09085,28.803373,77.033357,Outer Delhi,Bawana,Kanjhawala Road,Working,71,2022-06-28,2026-06-27
L09086,28.664521,77.3,North-East Delhi,Shahdara,Chhajjupur Road,Faulty,4,2023-02-12,2026-03-11
L09087,28.732755,77.113659,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,100,2022-12-16,2026-01-24
L09088,28.85,77.096911,Outer Delhi,Narela,Narela Road,Working,96,2022-02-11,2026-05-29
L09089,28.671296,77.28991,North-East Delhi,Shahdara,Loni Road,Working,87,2022-12-10,2026-02-05
L09090,28.538506,77.226537,South Delhi,Hauz Khas,Sri Aurobindo Marg,Faulty,1,2020-11-21,2026-01-15
L09091,28.703121,77.287533,North-East Delhi,Yamuna Vihar,Wazirabad Road,Working,98,2021-02-24,2026-04-18
L09092,28.798738,77.031862,Outer Delhi,Bawana,Bawana Road,Faulty,25,2021-11-22,2026-03-30
L09093,28.517014,77.226725,South Delhi,Saket,Press Enclave Marg,Working,70,2020-08-25,2026-05-05
L09094,28.523029,77.212931,South Delhi,Saket,Saket District Centre Road,Working,93,2020-11-29,2026-02-02
L09095,28.564128,77.2354,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,91,2021-01-31,2026-07-08
L09096,28.710003,77.277701,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,92,2021-11-02,2026-05-20
L09097,28.582092,77.248369,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,76,2024-07-26,2026-04-25
L09098,28.719465,77.131875,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,87,2024-07-14,2026-05-09
L09099,28.66408,77.279127,North-East Delhi,Shahdara,Chhajjupur Road,Working,90,2024-04-14,2026-04-23
L09100,28.665138,77.273355,North-East Delhi,Seelampur,Gautam Puri Road,Faulty,23,2020-06-27,2026-07-04
L09101,28.52805,77.222406,South Delhi,Saket,Press Enclave Marg,Working,72,2021-05-07,2026-02-15
L09102,28.670251,77.3,North-East Delhi,Shahdara,Chhajjupur Road,Working,97,2023-01-27,2026-03-29
L09103,28.562227,77.22295,South Delhi,Lajpat Nagar,Ring Road,Working,71,2023-08-18,2026-05-22
L09104,28.57754,77.230105,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,94,2022-06-05,2026-04-30
L09105,28.720353,77.113252,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,75,2024-01-12,2026-05-01
L09106,28.661559,77.280728,North-East Delhi,Seelampur,Gautam Puri Road,Working,74,2020-12-02,2026-04-22
L09107,28.784287,77.041048,Outer Delhi,Bawana,Bawana Road,Working,71,2020-03-12,2026-06-28
L09108,28.667156,77.274055,North-East Delhi,Shahdara,Loni Road,Working,80,2020-10-05,2026-01-15
L09109,28.539074,77.194783,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,79,2023-09-05,2026-06-24
L09110,28.838893,77.077978,Outer Delhi,Narela,Bawana Road,Working,77,2020-06-07,2026-02-05
L09111,28.696121,77.262486,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,89,2021-08-09,2026-02-22
L09112,28.844518,77.100017,Outer Delhi,Narela,Lampur Road,Working,72,2022-06-17,2026-02-02
L09113,28.714497,77.260759,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,74,2021-12-11,2026-02-02
L09114,28.548497,77.197166,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,89,2020-01-22,2026-03-19
L09115,28.511603,77.204841,South Delhi,Saket,Press Enclave Marg,Working,98,2021-02-02,2026-01-31
L09116,28.557953,77.20207,South Delhi,Hauz Khas,August Kranti Marg,Working,70,2020-10-27,2026-07-07
L09117,28.526779,77.211928,South Delhi,Saket,Saket District Centre Road,Working,76,2020-04-13,2026-03-12
L09118,28.575755,77.254165,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,86,2022-08-09,2026-07-01
L09119,28.52684,77.202334,South Delhi,Saket,Press Enclave Marg,Working,88,2024-09-08,2026-05-16
L09120,28.560765,77.25114,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,98,2020-05-31,2026-05-25
L09121,28.534684,77.197257,South Delhi,Hauz Khas,August Kranti Marg,Working,95,2020-06-08,2026-06-27
L09122,28.667989,77.25925,North-East Delhi,Seelampur,Pushta Road,Working,95,2020-05-24,2026-04-13
L09123,28.66832,77.26679,North-East Delhi,Seelampur,Gautam Puri Road,Working,100,2023-05-20,2026-04-15
L09124,28.799572,77.034204,Outer Delhi,Bawana,Auchandi Road,Working,79,2020-01-21,2026-03-17
L09125,28.535465,77.216161,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,74,2020-08-17,2026-04-21
L09126,28.797531,77.033696,Outer Delhi,Bawana,Bawana Road,Working,77,2024-09-23,2026-04-26
L09127,28.728086,77.116396,Outer Delhi,Rohini,Outer Ring Road,Working,96,2021-01-22,2026-02-25
L09128,28.551592,77.197139,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,82,2021-12-23,2026-05-04
L09129,28.545615,77.210729,South Delhi,Hauz Khas,Sri Aurobindo Marg,Working,89,2024-10-11,2026-02-22
L09130,28.85,77.090538,Outer Delhi,Narela,Narela Road,Working,71,2023-12-18,2026-05-07
L09131,28.807989,77.039084,Outer Delhi,Bawana,Kanjhawala Road,Working,86,2020-02-17,2026-05-18
L09132,28.666943,77.261444,North-East Delhi,Seelampur,Pushta Road,Working,93,2022-05-24,2026-05-01
L09133,28.66299,77.295129,North-East Delhi,Shahdara,Loni Road,Working,91,2023-05-16,2026-07-10
L09134,28.530761,77.201492,South Delhi,Saket,Saket District Centre Road,Working,82,2020-10-09,2026-03-05
L09135,28.802439,77.028858,Outer Delhi,Bawana,Bawana Road,Working,84,2024-01-21,2026-05-28
L09136,28.66712,77.276736,North-East Delhi,Seelampur,Gautam Puri Road,Working,97,2024-02-05,2026-02-12
L09137,28.705118,77.260618,North-East Delhi,Yamuna Vihar,Wazirabad Road,Working,81,2024-01-09,2026-07-10
L09138,28.795756,77.02698,Outer Delhi,Bawana,Kanjhawala Road,Working,80,2024-09-04,2026-05-31
L09139,28.66,77.26377,North-East Delhi,Seelampur,Seelampur Main Road,Working,75,2021-05-10,2026-03-02
L09140,28.675705,77.258107,North-East Delhi,Seelampur,Pushta Road,Working,78,2021-02-04,2026-06-10
L09141,28.703158,77.271315,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,89,2023-09-10,2026-04-10
L09142,28.848429,77.084954,Outer Delhi,Narela,Bawana Road,Working,90,2021-10-07,2026-06-12
L09143,28.695012,77.276641,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,73,2024-07-03,2026-04-13
L09144,28.791111,77.04601,Outer Delhi,Bawana,Auchandi Road,Working,81,2024-07-03,2026-02-02
L09145,28.836885,77.076943,Outer Delhi,Narela,Bawana Road,Working,100,2020-08-04,2026-06-18
L09146,28.660381,77.261975,North-East Delhi,Seelampur,Gautam Puri Road,Working,72,2020-06-03,2026-03-30
L09147,28.715448,77.111907,Outer Delhi,Rohini,Outer Ring Road,Working,79,2020-08-09,2026-02-16
L09148,28.66,77.275586,North-East Delhi,Seelampur,Gautam Puri Road,Working,83,2024-04-02,2026-02-19
L09149,28.522159,77.198951,South Delhi,Saket,Saket District Centre Road,Working,88,2020-04-10,2026-05-26
L09150,28.551065,77.199293,South Delhi,Hauz Khas,Sri Aurobindo Marg,Working,92,2022-04-28,2026-04-17
L09151,28.841343,77.092041,Outer Delhi,Narela,Bawana Road,Working,96,2023-07-14,2026-05-22
L09152,28.685879,77.285695,North-East Delhi,Shahdara,Grand Trunk Road,Working,80,2021-03-29,2026-04-18
L09153,28.683287,77.295904,North-East Delhi,Shahdara,Grand Trunk Road,Working,71,2024-01-08,2026-01-25
L09154,28.725721,77.118504,Outer Delhi,Rohini,Outer Ring Road,Working,80,2020-11-27,2026-04-10
L09155,28.556299,77.204807,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,90,2020-11-23,2026-01-13
L09156,28.738626,77.106369,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,78,2021-09-17,2026-06-25
L09157,28.794654,77.035745,Outer Delhi,Bawana,Bawana Road,Working,81,2024-06-26,2026-03-09
L09158,28.667381,77.263073,North-East Delhi,Seelampur,Seelampur Main Road,Working,82,2021-04-21,2026-05-21
L09159,28.678451,77.261088,North-East Delhi,Seelampur,Pushta Road,Working,87,2021-02-24,2026-02-07
L09160,28.537941,77.208476,South Delhi,Saket,Saket District Centre Road,Working,80,2023-11-18,2026-04-26
L09161,28.567579,77.234089,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,90,2020-10-29,2026-05-24
L09162,28.708756,77.268679,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,92,2022-01-14,2026-04-13
L09163,28.66,77.276957,North-East Delhi,Seelampur,Gautam Puri Road,Working,94,2021-06-21,2026-04-13
L09164,28.799848,77.033054,Outer Delhi,Bawana,Auchandi Road,Working,74,2024-02-15,2026-05-10
L09165,28.575132,77.237731,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,78,2020-02-01,2026-07-01
L09166,28.522532,77.220284,South Delhi,Saket,Mandir Marg,Working,75,2020-08-16,2026-06-15
L09167,28.66,77.26525,North-East Delhi,Seelampur,Pushta Road,Working,80,2020-06-05,2026-01-11
L09168,28.668898,77.268971,North-East Delhi,Seelampur,Seelampur Main Road,Working,99,2022-05-05,2026-03-05
L09169,28.808179,77.037895,Outer Delhi,Bawana,Auchandi Road,Working,80,2024-06-06,2026-07-08
L09170,28.796007,77.031269,Outer Delhi,Bawana,Kanjhawala Road,Working,75,2023-11-03,2026-04-11
L09171,28.66,77.257055,North-East Delhi,Seelampur,Pushta Road,Working,89,2022-04-20,2026-05-16
L09172,28.665528,77.272073,North-East Delhi,Seelampur,Pushta Road,Working,89,2024-08-30,2026-04-30
L09173,28.677294,77.291242,North-East Delhi,Shahdara,Loni Road,Working,72,2020-03-21,2026-06-04
L09174,28.578011,77.236654,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,94,2020-07-18,2026-06-03
L09175,28.66,77.285132,North-East Delhi,Shahdara,Grand Trunk Road,Working,76,2023-11-04,2026-05-31
L09176,28.85,77.085531,Outer Delhi,Narela,Narela Road,Working,88,2021-04-10,2026-05-08
L09177,28.797021,77.03903,Outer Delhi,Bawana,Bawana Road,Working,86,2021-07-31,2026-02-19
L09178,28.516338,77.191137,South Delhi,Saket,Saket District Centre Road,Working,96,2023-03-17,2026-04-29
L09179,28.85,77.094,Outer Delhi,Narela,Bawana Road,Working,98,2022-08-06,2026-06-17
L09180,28.719632,77.113353,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,75,2022-06-18,2026-01-20
L09181,28.798123,77.02802,Outer Delhi,Bawana,Kanjhawala Road,Working,90,2021-05-14,2026-06-08
L09182,28.666634,77.29671,North-East Delhi,Shahdara,Grand Trunk Road,Working,74,2020-01-09,2026-07-08
L09183,28.561902,77.240637,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,85,2023-08-16,2026-06-25
L09184,28.686965,77.282835,North-East Delhi,Yamuna Vihar,Wazirabad Road,Working,84,2022-12-25,2026-03-30
L09185,28.516776,77.183953,South Delhi,Saket,Mandir Marg,Working,86,2023-03-09,2026-05-07
L09186,28.51831,77.203311,South Delhi,Saket,Saket District Centre Road,Working,84,2023-05-08,2026-05-30
L09187,28.52474,77.211568,South Delhi,Saket,Press Enclave Marg,Working,84,2024-06-29,2026-01-28
L09188,28.715571,77.101275,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Working,74,2024-11-11,2026-03-25
L09189,28.529389,77.202763,South Delhi,Saket,Press Enclave Marg,Working,93,2022-10-02,2026-06-14
L09190,28.561153,77.264061,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,78,2023-12-29,2026-03-20
L09191,28.51292,77.220245,South Delhi,Saket,Press Enclave Marg,Working,87,2022-11-16,2026-02-03
L09192,28.660049,77.253822,North-East Delhi,Seelampur,Pushta Road,Working,96,2021-03-26,2026-03-28
L09193,28.806456,77.031213,Outer Delhi,Bawana,Auchandi Road,Working,84,2023-03-20,2026-02-16
L09194,28.722406,77.123352,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Working,88,2023-12-10,2026-01-17
L09195,28.537809,77.20584,South Delhi,Hauz Khas,Sri Aurobindo Marg,Working,73,2021-06-17,2026-06-17
L09196,28.66,77.266354,North-East Delhi,Seelampur,Pushta Road,Working,96,2022-06-01,2026-06-18
L09197,28.666531,77.276948,North-East Delhi,Seelampur,Pushta Road,Working,72,2023-10-29,2026-06-01
L09198,28.700019,77.260194,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,86,2020-05-09,2026-02-03
L09199,28.561106,77.239703,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,97,2024-02-13,2026-03-01
L09200,28.809617,77.018799,Outer Delhi,Bawana,Kanjhawala Road,Working,93,2022-05-02,2026-04-11
L09201,28.813075,77.037312,Outer Delhi,Bawana,Bawana Road,Working,98,2022-03-13,2026-04-25
L09202,28.792379,77.016357,Outer Delhi,Bawana,Bawana Road,Working,88,2020-12-24,2026-02-27
L09203,28.521318,77.209589,South Delhi,Saket,Press Enclave Marg,Working,70,2023-06-16,2026-01-13
L09204,28.560569,77.247429,South Delhi,Lajpat Nagar,Ring Road,Working,71,2020-03-23,2026-06-01
L09205,28.841891,77.084803,Outer Delhi,Narela,Narela Road,Working,94,2020-10-01,2026-06-27
L09206,28.660444,77.288495,North-East Delhi,Shahdara,Grand Trunk Road,Faulty,17,2022-11-23,2026-03-07
L09207,28.665781,77.294106,North-East Delhi,Shahdara,Grand Trunk Road,Working,90,2020-02-10,2026-06-14
